post_id,inferred_category,confidence,matched_keywords
9ec9c87f49966f9a,food,1.00,맛집|식당|내돈내산|방문|추천
9ec9c87f49966f9a,domestic_travel,0.25,방문|추천
647e722124a8074d,food,0.50,맛집|고기
fba6429fb31f8604,food,0.50,맛집|점심
97be67b3bc33faa1,food,0.50,맛집|카페
97be67b3bc33faa1,domestic_travel,0.75,국내여행|바다|해변
c9ab737b35994bec,food,0.25,맛집
e2a20f1040d1a17d,food,0.25,맛집
e2a20f1040d1a17d,domestic_travel,0.50,서울근교|나들이
b1e95b01cb0df864,food,0.38,맛집|핫플
00bdaee0b53a6178,food,0.25,맛집
e27d73b3cdc782b4,food,0.50,맛집|식당
cbb5c59bd3810398,food,0.38,맛집|방문
320d4de9b2654564,food,0.50,맛집|파스타
c01cf7dc70d726e7,food,0.50,맛집|라멘
94960a98c5f2614f,food,0.63,맛집|술집|추천
ef55a9ce7b85e7d0,food,1.00,맛집|고기|파스타|카페|브런치|방문
49648236d566516d,food,0.50,맛집|술집
604bfc005d266f70,food,0.63,맛집|식당|후기
d5d72b59a7c3658a,food,0.75,맛집|메뉴|술집
0960eee1b5bbf033,food,0.25,맛집
9ee673116df67359,food,0.63,맛집|내돈내산|후기
1f032b93541476dc,food,0.75,맛집|내돈내산|술집
c256a38c4132d28d,food,0.50,맛집|메뉴
b2ccaf45cc5307d8,food,0.25,맛집
f17acc61cf64fe58,food,0.25,맛집
fe21e9ac9ef1cb32,food,0.25,맛집
fe21e9ac9ef1cb32,domestic_travel,0.50,국내여행|나들이
3926477bb2f0e9ee,food,0.25,맛집
49dd17d2968c95af,food,0.50,맛집|메뉴
41a304eec6d78352,food,0.38,맛집|후기
5ca87aa7335a7808,food,0.38,맛집|추천
1ce84048871234d6,food,0.50,맛집|고기
bd59f9428ed84ed9,food,1.00,맛집|점심|저녁|후기|데이트
bd59f9428ed84ed9,domestic_travel,0.25,후기|데이트
eb794bdab574b0ff,food,0.63,맛집|메뉴|후기
dfab2674d0fddd2d,food,0.38,맛집|추천
bd261477dca013e6,food,0.25,맛집
bd261477dca013e6,domestic_travel,0.25,숙소
c05ef87c31534e0d,food,1.00,맛집|식당|점심|고기|추천
598a9b3adc9ee62c,food,0.88,맛집|저녁|고기|후기
c6090d03ef064e8f,food,0.25,맛집
b0ac9c1295736035,food,0.25,맛집
e4c2000ebac718a8,food,0.50,맛집|방문|후기
e4c2000ebac718a8,domestic_travel,0.50,시장|방문|후기
eb008e0d7c536532,food,1.00,맛집|내돈내산|웨이팅|방문|후기
eb008e0d7c536532,domestic_travel,0.25,방문|후기
8279f7e1c163143b,food,0.38,맛집|추천
7c11b53ff5ce9e5e,food,1.00,맛집|메뉴|웨이팅|후기|데이트
7c11b53ff5ce9e5e,domestic_travel,0.25,후기|데이트
2911216812d073af,food,0.50,맛집|카페
1ea28373b032555f,food,0.25,맛집
1ea28373b032555f,domestic_travel,0.25,시장
d7d630396b5dc6b7,food,0.25,맛집
4abaa0bec40ece4a,food,0.25,맛집
4048dea1443e9e61,food,0.25,맛집
4048dea1443e9e61,domestic_travel,0.25,나들이
ebe65c4093e9682e,food,0.63,맛집|고기|후기
a90ea2be72851026,food,0.38,맛집|후기
a90ea2be72851026,domestic_travel,0.38,시장|후기
b9368962f88467d8,food,0.25,맛집
b9368962f88467d8,domestic_travel,0.25,숙소
767079a2c7242dc6,food,0.63,맛집|식당|후기
767079a2c7242dc6,domestic_travel,0.38,바다|후기
7504b617cfad50a9,food,0.38,맛집|방문
f04885aa07e96029,food,0.38,맛집|추천
21ae5708046c6647,food,0.50,맛집|고기
c410eb7457dde9db,food,0.50,맛집|내돈내산
626a8d1524a8df33,food,0.38,맛집|추천
72fb75f3926cacce,food,0.50,맛집|방문|후기
72fb75f3926cacce,domestic_travel,0.25,방문|후기
1668d333dc6e111d,food,0.50,맛집|메뉴
1668d333dc6e111d,domestic_travel,0.25,바다
61011779b527fac6,food,0.25,맛집
216e22399878be31,food,0.75,맛집|카페|웨이팅
640742bf9d9d9dcf,food,0.88,맛집|식당|고기|추천
0db2f907f404a963,food,0.50,맛집|메뉴
8bdacc47359b7f7b,food,0.63,맛집|고기|방문
4d931194bf1473d8,food,0.25,맛집
78e282332a8804b2,food,0.63,맛집|저녁|추천
78e282332a8804b2,domestic_travel,0.38,숙소|추천
95dfb1f30343a103,food,0.63,맛집|메뉴|방문
c73880744fa87dff,food,0.38,맛집|추천
7bf5a97e2699cbf4,food,0.25,맛집
c3b62804b0bfa7dd,food,0.88,맛집|카페|디저트|추천
a5f5ea4549adaf3a,food,0.50,맛집|식당
eda3cfe3885c3a32,food,0.75,맛집|밥집|방문|추천
eda3cfe3885c3a32,domestic_travel,0.25,방문|추천
4665a0922a7f33bf,food,0.63,맛집|내돈내산|후기
ad7e26e3987a3226,food,0.25,맛집
b2c7ff6477f6fb3e,food,0.63,맛집|고기|방문
db897df0e50effa3,food,0.63,맛집|술집|방문
8d9e73cf669659cb,food,0.63,맛집|저녁|추천
2496bdd2e48cf660,food,0.50,맛집|고기
22dad081ad03569f,food,0.25,맛집
3b5d42c5e224061d,food,0.25,맛집
efe23725bef86cfd,food,0.63,맛집|술집|추천
1b9c7e09db562f09,food,0.38,맛집|추천
8f3976f39b2965fd,food,0.25,맛집
880a84c2f4faa283,food,0.63,맛집|메뉴|방문
468005899c6ef62c,food,0.50,맛집|점심
70d289dfd1c46766,food,0.50,맛집|메뉴
70d289dfd1c46766,domestic_travel,0.25,시장
646df3f5e0347bc5,food,0.75,맛집|술집|방문|추천
646df3f5e0347bc5,domestic_travel,0.25,방문|추천
f89aca75f96fa23c,food,0.50,맛집|밥집
1c2217b7e5807cfa,food,0.50,맛집|내돈내산
c97c5bcb15983b65,food,1.00,맛집|식당|내돈내산|방문|추천|후기
c97c5bcb15983b65,domestic_travel,0.38,방문|추천|후기
2b6551884a5b0c7d,food,0.63,맛집|식당|방문
31e9e5863191e730,food,0.50,맛집|식당
801f716fd0903604,food,0.50,맛집|내돈내산
231e2c63797e50ae,food,0.63,맛집|방문|추천|후기
231e2c63797e50ae,domestic_travel,0.38,방문|추천|후기
6700b9758ac874ac,food,0.25,맛집
6700b9758ac874ac,domestic_travel,0.50,가볼만한곳|해변
d9eb3a7de0e7d3b5,food,0.25,맛집
3750eb8c109dec73,food,0.25,맛집
72bcb4b41f66180b,food,0.25,맛집
3d9e44e4454ddf82,food,0.75,맛집|점심|웨이팅
5e652620657a649f,food,0.63,맛집|내돈내산|추천
5e652620657a649f,domestic_travel,0.38,숙소|추천
bd9ad93a90e4b845,food,0.75,맛집|내돈내산|후기|데이트
bd9ad93a90e4b845,domestic_travel,0.25,후기|데이트
037da910b5d34aa4,food,0.38,맛집|추천
f5127701c6d7e29c,food,0.50,맛집|고기
c391340da017f8e3,food,0.25,맛집
aaaf5d13099c08d3,food,0.25,맛집
a5c2b510d0c867fd,food,0.38,맛집|추천
3c95f3f60979ab2b,food,0.25,맛집
3c95f3f60979ab2b,domestic_travel,0.25,명소
d8cf4ab35c0e78df,food,0.75,맛집|점심|웨이팅
692307602705c702,food,1.00,맛집|카페|디저트|내돈내산|추천|후기
692307602705c702,domestic_travel,0.25,추천|후기
cb6b0420c05e1688,food,0.75,맛집|식당|다이닝
376b1e25bac67bd6,food,0.25,맛집
a483d07f921d4d23,food,0.88,맛집|술집|추천|후기|데이트
a483d07f921d4d23,domestic_travel,0.63,바다|추천|후기|데이트
d452f349ac783c72,food,0.25,맛집
738f19279cd8117d,food,0.75,맛집|내돈내산|웨이팅
85443d57eaec06ac,food,0.50,맛집|메뉴
dee6b6d9ba3077c7,food,0.75,맛집|메뉴|카페
f384f9140e85fc4b,food,0.63,맛집|추천|후기|데이트
f384f9140e85fc4b,domestic_travel,0.63,가볼만한곳|추천|후기|데이트
ff2a644546213b7c,food,0.25,맛집
e4790b94b3ebe550,food,0.75,맛집|점심|내돈내산
b592a0c4103a6112,food,0.88,맛집|메뉴|점심|후기
af0ee1b9c93064be,food,0.25,맛집
d072c670c931af6b,food,0.75,맛집|식당|점심
b688af6884b14b77,food,0.50,맛집|메뉴
b688af6884b14b77,domestic_travel,0.25,시장
2bc5825528364682,food,0.50,맛집|방문|후기
2bc5825528364682,domestic_travel,0.25,방문|후기
016cf5d9294e42b7,food,0.63,맛집|메뉴|후기
d07ede2d966f679c,food,1.00,맛집|저녁|파스타|추천|데이트
d07ede2d966f679c,domestic_travel,0.25,추천|데이트
88dd1f38b28499c2,food,0.38,맛집|추천
1b5209017785431d,food,0.25,맛집
e90bdaa3a38fed3c,food,0.63,맛집|고기|추천
fa232d8b31dffade,food,1.00,맛집|카페|내돈내산|방문|추천
fa232d8b31dffade,domestic_travel,0.25,방문|추천
74fb62131ec6b138,food,0.50,맛집|방문|후기
74fb62131ec6b138,domestic_travel,0.25,방문|후기
03026bc531748dbe,food,0.50,맛집|디저트
7428be09b7161ab1,food,1.00,맛집|식당|저녁|고기|추천
ea66c79af82aa0ec,food,0.50,맛집|추천|후기
ea66c79af82aa0ec,domestic_travel,0.25,추천|후기
acc1db05ed51b24b,food,1.00,맛집|메뉴|고기|디저트|내돈내산|추천|후기
acc1db05ed51b24b,domestic_travel,0.25,추천|후기
93e00fcfb16cd730,food,0.50,맛집|고기
f64ee44816c704c8,food,0.25,맛집
677b0b0cbebbe03f,food,0.88,맛집|메뉴|점심|방문
aac8d07dd8e9bc82,food,1.00,맛집|점심|고기|내돈내산|후기
7907a8f518b43abf,food,1.00,맛집|고기|내돈내산|웨이팅
3cfd9b7b1d4283e2,food,0.38,맛집|후기
fb3c91a4fd029c3c,food,0.50,맛집|추천|후기
fb3c91a4fd029c3c,domestic_travel,0.50,가볼만한곳|추천|후기
1f00d496726fff7f,food,0.25,맛집
13d008bbbf20aeb7,food,0.63,맛집|웨이팅|후기
e70c830af29f7f25,food,0.63,맛집|내돈내산|데이트
bc3a49c8d1a431d8,food,1.00,맛집|고기|카페|방문|후기
bc3a49c8d1a431d8,domestic_travel,0.25,방문|후기
52fe41910659342c,food,0.25,맛집
2af9635d00fd8a66,food,0.25,맛집
83b74f45ff84e83c,food,0.25,맛집
8ec77fbf024c4318,food,0.50,맛집|저녁
8ec77fbf024c4318,domestic_travel,0.25,숙소
4914902dd08dee59,food,0.50,맛집|내돈내산
60a3f9a124f7bff4,food,0.50,맛집|추천|후기
60a3f9a124f7bff4,domestic_travel,0.25,추천|후기
1c44fa740ff432d7,food,0.25,맛집
1c44fa740ff432d7,domestic_travel,0.25,가볼만한곳
8504aad3092acacf,food,0.88,맛집|메뉴|방문|추천|후기
8504aad3092acacf,domestic_travel,0.38,방문|추천|후기
5282077e4d5d830a,food,1.00,맛집|식당|고기|카페
f51cf1bbaf77bc4d,food,0.25,맛집
963444ab8727da42,food,0.25,맛집
57c34d4f057c4a96,food,1.00,맛집|메뉴|고기|웨이팅|방문
bc3782c798a74a3a,food,0.38,맛집|후기
f0c38ef448df613b,food,0.25,맛집
82bda5f7bb905440,food,0.50,맛집|방문|후기
82bda5f7bb905440,domestic_travel,0.25,방문|후기
cb5614c1c23ed4ba,food,0.50,맛집|술집
3b52ab82476ec0bb,food,0.63,맛집|고기|후기
8ab1246c10684bd8,food,0.50,맛집|추천|후기
8ab1246c10684bd8,domestic_travel,0.25,추천|후기
ffb187bd7b6a5529,food,0.25,맛집
d087335d14dd9f7b,food,0.25,맛집
3ea62c5e47273d6a,food,0.25,맛집
26f9035298ce1cd8,food,0.38,맛집|방문
3d7174bde4be20d1,food,0.25,맛집
3b4b21ecfec81b90,food,0.38,맛집|후기
5e71e5724fef2103,food,0.25,맛집
9fa288da914d4a19,food,0.75,맛집|점심|추천|후기
9fa288da914d4a19,domestic_travel,0.25,추천|후기
f0d10f954a508123,food,0.38,맛집|추천
f0d10f954a508123,domestic_travel,0.38,가볼만한곳|추천
ff01ec6947915b4f,food,0.25,맛집
a11260a21159ecd0,food,0.88,맛집|메뉴|점심|추천
1d9321d56af4d399,food,0.25,맛집
ddcb73b04387460a,food,0.50,맛집|식당
3acf595d89305fcb,food,0.63,맛집|점심|후기
d25ce8cf36c34f3a,food,0.38,맛집|후기
2d41549131bb2aaa,food,0.50,맛집|고기
e60ba07581fe58c8,food,0.50,맛집|밥집
a3f142f053b4af4b,food,0.38,맛집|후기
9c932b08ab30d82f,food,0.25,맛집
6ef81fbac4abe591,food,0.25,맛집
6a760314380d76d6,food,0.50,맛집|추천|후기
6a760314380d76d6,domestic_travel,0.25,추천|후기
4e4c03aa189d4ce3,food,0.88,맛집|저녁|방문|추천|후기
4e4c03aa189d4ce3,domestic_travel,0.38,방문|추천|후기
d949234f35a3d59d,food,0.63,맛집|메뉴|방문
19c63e534195029b,food,0.75,맛집|술집|후기|핫플
19c63e534195029b,domestic_travel,0.50,가볼만한곳|후기|핫플
2e484ea35311ca0a,food,0.75,맛집|술집|추천|후기
2e484ea35311ca0a,domestic_travel,0.25,추천|후기
46cb39e839da949f,food,0.25,맛집
686df2a2cd714b24,food,0.88,맛집|메뉴|고기|방문
3f06924f01c10321,food,0.38,맛집|추천
3f06924f01c10321,domestic_travel,0.38,숙소|추천
23cc13137fdf8373,food,0.38,맛집|후기
fab517c74951b231,food,0.38,맛집|추천
96966dbb01934a42,food,0.75,맛집|저녁|카페
96966dbb01934a42,domestic_travel,0.25,나들이
1402ad0cae2f523c,food,0.25,맛집
54377e4c562a859c,food,0.75,맛집|카페|추천|데이트
54377e4c562a859c,domestic_travel,0.25,추천|데이트
adc3cd85d9ccf2f6,food,0.63,맛집|메뉴|방문
9d3dcf82e4386914,food,0.25,맛집
70ff97cca367c770,food,0.50,맛집|메뉴
233533adc8c74660,food,0.50,맛집|방문|핫플
233533adc8c74660,domestic_travel,0.25,방문|핫플
8067d7197e5f80ff,food,0.75,맛집|점심|웨이팅
aa6ea5c05472686c,food,0.50,맛집|방문|후기
aa6ea5c05472686c,domestic_travel,0.25,방문|후기
22b9431369cfffc3,food,0.88,맛집|내돈내산|방문|추천|후기
22b9431369cfffc3,domestic_travel,0.38,방문|추천|후기
6ece5f8bc7853c02,food,0.63,맛집|저녁|추천
69d7ca64a81a1b26,food,0.50,맛집|방문|추천
69d7ca64a81a1b26,domestic_travel,0.25,방문|추천
979a10ec32ccb8bb,food,0.50,맛집|카페
778bac6e2eca6aef,food,0.75,맛집|파스타|다이닝
ae41868cf33bdfdd,food,0.50,맛집|디저트
269bf5546df3751e,food,0.25,맛집
d327a41c35a6f55e,food,0.63,맛집|파스타|후기
2738d40ed5fc7917,food,0.38,맛집|방문
424da2df208b2e20,food,0.75,맛집|고기|밥집
d5ff1d20720723db,food,0.88,맛집|메뉴|점심|후기
ccc7b34ca9887a82,food,0.63,맛집|카페|방문
ccc7b34ca9887a82,domestic_travel,0.38,나들이|방문
be0a0d8d8a427e53,food,0.38,맛집|추천
cb8945e63df1638c,food,0.25,맛집
cb8945e63df1638c,domestic_travel,0.25,시장
2ded0f446ceb893e,food,0.50,맛집|카페
2ded0f446ceb893e,domestic_travel,0.25,가볼만한곳
845b0518c6587ff1,food,0.63,맛집|술집|방문
7067a78ba223baf4,food,0.50,맛집|메뉴
bf961943a7b63995,food,0.38,맛집|후기
71839cc869214be3,food,0.25,맛집
c8bccf75f8f1803a,food,0.88,맛집|저녁|밥집|방문
ecbd06136b36beff,food,0.38,맛집|후기
71996b0cdc669531,food,0.25,맛집
0a7dab05eccbf4ed,food,0.25,맛집
d7a704d5a00e23d1,food,0.63,맛집|메뉴|후기
97c72e41b82d1263,food,0.50,맛집|저녁
5faecc8441462655,food,0.25,맛집
3602929196d086e7,food,0.88,맛집|고기|방문|추천|후기
3602929196d086e7,domestic_travel,0.38,방문|추천|후기
9da60fd32c728129,food,0.50,맛집|방문|후기
9da60fd32c728129,domestic_travel,0.25,방문|후기
17a61c957127e05d,food,0.38,맛집|추천
117561fd57273f71,food,0.50,맛집|고기
10f14824aee4247f,food,0.88,맛집|메뉴|점심|방문
8aadbb02bcfbda2b,food,0.25,맛집
ff66c34afd6f7ac7,food,0.75,맛집|메뉴|추천|후기
ff66c34afd6f7ac7,domestic_travel,0.25,추천|후기
ac52d42429fc4948,food,0.38,맛집|방문
ac52d42429fc4948,domestic_travel,0.38,당일치기|방문
749481aa200c4a9f,food,0.75,맛집|카페|브런치
9fcd6ce7e720597a,food,0.38,맛집|데이트
49b7bf2501bc9ea1,food,0.75,맛집|점심|카페
994d13d30b0101cd,food,0.38,맛집|추천
d5b99d4aac4b8858,food,0.63,맛집|점심|방문
c521c7b16d4f9218,food,0.63,맛집|고기|후기
f57be46639a84092,food,0.25,맛집
b33da2a6bc6c4b56,food,0.63,맛집|파스타|추천
96f7091ae8e09e9d,food,0.50,맛집|방문|추천
96f7091ae8e09e9d,domestic_travel,0.25,방문|추천
f8f872349ed3589b,food,0.38,맛집|추천
203b9530888a5845,food,0.75,맛집|고기|다이닝
270e450620eb7349,food,0.25,맛집
799414bbfdeb8ff3,food,0.50,맛집|메뉴
3d66611095207693,food,0.50,맛집|다이닝
21d16ee6c7459527,food,0.88,맛집|카페|브런치|데이트
2d40f9475888121d,food,0.75,맛집|고기|추천|후기
2d40f9475888121d,domestic_travel,0.25,추천|후기
db099a07b586e521,food,0.50,맛집|점심
63196aa11d85aca4,food,0.25,맛집
7588abbe779757c3,food,0.25,맛집
ff92540ed9c276d5,food,0.25,맛집
ff92540ed9c276d5,domestic_travel,0.25,바다
8dc51fde63a801f7,food,0.75,맛집|방문|추천|후기|데이트
8dc51fde63a801f7,domestic_travel,0.75,시장|방문|추천|후기|데이트
dd37bf8263e3d200,food,0.50,맛집|메뉴
4a4fd0530e878a9a,food,0.88,맛집|고기|웨이팅|추천
46ad1e69e0bf6249,food,1.00,맛집|메뉴|고기|술집|추천|후기
46ad1e69e0bf6249,domestic_travel,0.25,추천|후기
ec44a476ff03c4d3,food,0.25,맛집
d78bec9b53f117e6,food,1.00,맛집|메뉴|카페|디저트|브런치|후기
98a23ad3ff48c980,food,0.75,맛집|메뉴|방문|추천
98a23ad3ff48c980,domestic_travel,0.25,방문|추천
925861114fb7d137,food,0.50,맛집|추천|후기
925861114fb7d137,domestic_travel,0.25,추천|후기
3a9ff69a2ef71a31,food,0.50,맛집|점심
957c29669c329087,food,0.50,맛집|방문|후기
957c29669c329087,domestic_travel,0.50,시장|방문|후기
aedfa3feeb9bf19a,food,0.75,맛집|메뉴|카페
b7ac7cd0159317e6,food,0.25,맛집
d07f025f38d8fe4f,food,0.50,맛집|점심
ac028dd00972eaea,food,0.50,맛집|점심
ac028dd00972eaea,domestic_travel,0.25,시장
6d32e2647358ee16,food,0.75,맛집|카페|디저트
f75b7c2bac0b5828,food,0.50,맛집|메뉴
44f47f8265146bed,food,0.50,맛집|파스타
9a6b634ba8932e19,food,0.38,맛집|추천
4f96e9f9d2c6fb24,food,0.88,맛집|점심|밥집|추천
2c9064b76b58d9ca,food,0.50,맛집|메뉴
c62f72ede602c5b5,food,0.38,맛집|추천
15ec43e053b52aa2,food,0.38,맛집|후기
b3ff91fdd4451e89,food,0.38,맛집|후기
d0d71210f811ddc0,food,0.25,맛집
724e58d45af2297e,food,0.38,맛집|추천
82e7832a754fd4f2,food,0.38,맛집|추천
80da70ff721fea81,food,1.00,맛집|카페|디저트|추천|데이트
80da70ff721fea81,domestic_travel,0.25,추천|데이트
b2e0070e72afe557,food,0.63,맛집|카페|추천
b2e0070e72afe557,domestic_travel,0.38,숙소|추천
faba9c25f2b71140,food,0.75,맛집|점심|웨이팅
2590d1dc699c0c1d,food,0.25,맛집
2590d1dc699c0c1d,domestic_travel,0.25,숙소
bfc4af07274d4504,food,0.50,맛집|메뉴
c09451f2e49a1572,food,0.25,맛집
b2a130a474f7b4be,food,0.38,맛집|추천
1ee75e495c940d5e,food,0.75,맛집|식당|내돈내산
1ee75e495c940d5e,domestic_travel,0.25,시장
7828cf9a40d6518d,food,0.88,맛집|밥집|방문|추천|핫플
7828cf9a40d6518d,domestic_travel,0.38,방문|추천|핫플
6947614a0cf321f9,food,0.75,맛집|밥집|추천|후기
6947614a0cf321f9,domestic_travel,0.25,추천|후기
09eae0f897d6bf1e,food,0.50,맛집|방문|추천
09eae0f897d6bf1e,domestic_travel,0.25,방문|추천
c65f989ca0821e14,food,0.38,맛집|방문
57a2ce41fd686549,food,0.75,맛집|술집|추천|데이트
57a2ce41fd686549,domestic_travel,0.25,추천|데이트
f86fe4d5d2a43d4a,food,0.25,맛집
d237056adad5a836,food,1.00,맛집|식당|저녁|내돈내산|방문|후기
d237056adad5a836,domestic_travel,0.25,방문|후기
2238fc69ea7259b5,food,0.75,맛집|점심|웨이팅
a3385f6471d5031b,food,0.38,맛집|방문
1a6caeb6e5ff741f,food,0.50,맛집|웨이팅
c53be6aeecfd97fd,food,0.38,맛집|데이트
d3069ea10f24df32,food,0.75,맛집|점심|방문|추천
d3069ea10f24df32,domestic_travel,0.25,방문|추천
194c3b1cf8139023,food,0.25,맛집
22036d526c72ba18,food,0.75,맛집|파스타|카페
22036d526c72ba18,domestic_travel,0.25,시장
bef8227a32bd79aa,food,0.50,맛집|메뉴
8d11c598677c373e,food,0.63,맛집|내돈내산|후기
8fd093ce8b08addd,food,0.25,맛집
a65930175655ce6f,food,0.25,맛집
05630b9e859591a5,food,0.75,맛집|식당|내돈내산
dad537ae983a5c22,food,0.50,맛집|추천|후기
dad537ae983a5c22,domestic_travel,0.25,추천|후기
b9d21185c2f6d261,food,0.38,맛집|추천
5178cc3016b50ddc,food,0.63,맛집|점심|추천
5178cc3016b50ddc,domestic_travel,0.38,숙소|추천
fbf3b5efdbd9c115,food,1.00,맛집|카페|디저트|내돈내산|후기
5ee381f3399d26ff,food,0.25,맛집
5ee381f3399d26ff,domestic_travel,0.25,바다
35e7b73fcbf308a5,food,0.25,맛집
35e7b73fcbf308a5,domestic_travel,0.25,숙소
e23ab0d438f6cf07,food,0.75,맛집|고기|추천|후기
e23ab0d438f6cf07,domestic_travel,0.25,추천|후기
df86e45529975775,food,0.25,맛집
dfc0c6b0dae14e0b,food,0.50,맛집|식당
dfc0c6b0dae14e0b,domestic_travel,0.25,시장
54e640bf9a8883c6,food,0.75,맛집|저녁|방문|후기
54e640bf9a8883c6,domestic_travel,0.25,방문|후기
5051b9d3fcb1dc7f,food,0.25,맛집
a5da7337c81d413e,food,0.88,맛집|식당|메뉴|방문
f7b4dda578c75102,food,0.88,맛집|식당|점심|방문
f7b4dda578c75102,domestic_travel,0.38,시장|방문
dbaa7183ecf37e1e,food,0.25,맛집
9a9b19ef34508b16,food,0.25,맛집
8cdd1619eb71c5e0,food,0.88,맛집|식당|밥집|데이트
679c7bc2ba19c2e9,food,0.25,맛집
c915bbd6cedac2fd,food,0.50,맛집|추천|데이트
c915bbd6cedac2fd,domestic_travel,0.25,추천|데이트
2a9ef1d30dc843af,food,0.75,맛집|메뉴|고기
aec5dc70fbf61b31,food,0.75,맛집|디저트|내돈내산
b73f70ce94b3cc72,food,0.75,맛집|카페|브런치
b29bc8f3841b4efc,food,0.88,맛집|내돈내산|방문|추천|데이트
b29bc8f3841b4efc,domestic_travel,0.38,방문|추천|데이트
7ea5143faecdf062,food,0.63,맛집|점심|방문
698928215e832d28,food,0.63,맛집|카페|후기
657d95b21eb71d26,food,0.88,맛집|식당|고기|추천
d2bf8dcd0a542636,food,0.63,맛집|내돈내산|후기
d2bf8dcd0a542636,domestic_travel,0.38,가볼만한곳|후기
78f432764fff5747,food,0.50,맛집|메뉴
78f432764fff5747,domestic_travel,0.25,바다
b59b776688b5a363,food,0.63,맛집|내돈내산|후기
bf03a24709767150,food,1.00,맛집|식당|고기|방문|추천
bf03a24709767150,domestic_travel,0.25,방문|추천
8e3e1e829ae3e768,food,0.50,맛집|식당
19f00a941b72abd9,food,0.38,맛집|후기
19f00a941b72abd9,domestic_travel,0.38,숙소|후기
11e5668894eb7954,food,0.63,맛집|카페|후기
a4941d5f8c59b515,food,0.38,맛집|후기
37c7844c5fd7611d,food,0.38,맛집|추천
2257e3ba35de9dbe,food,0.38,맛집|추천
1aa7c68351e9acd7,food,0.75,맛집|카페|추천|후기
1aa7c68351e9acd7,domestic_travel,0.50,가볼만한곳|추천|후기
0eee79262e9a519e,food,0.25,맛집
dbf9962d5c76190a,food,0.25,맛집
cf084b5d6c0bce38,food,0.50,맛집|메뉴
b00c89fd60d48fcd,food,0.63,맛집|카페|추천
